epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3192.06,0.68224,0.39838,0.98459,0.90315,0.80314,0.87961,0.50085,1.52652,0.82006,1.60144,0.0095941,0.0095941,0.0095941
43,3267.7,0.68505,0.3972,0.98577,0.91647,0.80728,0.88336,0.50969,1.49994,0.81073,1.56061,0.0095842,0.0095842,0.0095842
44,3343.69,0.68434,0.39532,0.9842,0.90836,0.81545,0.88641,0.51191,1.4952,0.77658,1.56973,0.0095743,0.0095743,0.0095743
45,3419.42,0.67677,0.38897,0.98219,0.89446,0.82279,0.88445,0.51029,1.50871,0.78825,1.5802,0.0095644,0.0095644,0.0095644
46,3495.15,0.66985,0.38822,0.97942,0.90158,0.79957,0.87819,0.50605,1.50383,0.79613,1.58733,0.0095545,0.0095545,0.0095545
47,3571.07,0.67201,0.39177,0.97797,0.88437,0.79535,0.87873,0.50388,1.50639,0.80389,1.581,0.0095446,0.0095446,0.0095446
48,3646.55,0.66926,0.38989,0.9809,0.91153,0.80956,0.88575,0.50882,1.50579,0.77418,1.59544,0.0095347,0.0095347,0.0095347
49,3721.98,0.65872,0.38475,0.97552,0.91474,0.80901,0.88976,0.51453,1.49505,0.76771,1.57915,0.0095248,0.0095248,0.0095248
50,3797.73,0.67018,0.38804,0.98209,0.90296,0.81594,0.8903,0.51631,1.48803,0.75829,1.57888,0.0095149,0.0095149,0.0095149
51,3873.48,0.66057,0.38204,0.97447,0.90507,0.80691,0.88692,0.51585,1.48538,0.77877,1.58023,0.009505,0.009505,0.009505
52,3949.11,0.66565,0.38525,0.97646,0.90655,0.79342,0.88033,0.50936,1.4931,0.80116,1.57181,0.0094951,0.0094951,0.0094951
53,4024.71,0.65725,0.37922,0.97508,0.89144,0.79427,0.87662,0.5051,1.50896,0.81279,1.596,0.0094852,0.0094852,0.0094852
54,4100.66,0.65978,0.38242,0.97522,0.88003,0.77475,0.87092,0.50491,1.49439,0.83434,1.58781,0.0094753,0.0094753,0.0094753
55,4176.24,0.66059,0.38523,0.97972,0.88292,0.77837,0.8724,0.50627,1.49218,0.82074,1.59367,0.0094654,0.0094654,0.0094654
56,4251.88,0.65739,0.37884,0.9739,0.90487,0.79511,0.88523,0.51161,1.4939,0.77936,1.57377,0.0094555,0.0094555,0.0094555
57,4327.36,0.65514,0.37872,0.97475,0.90789,0.80382,0.89295,0.51739,1.48882,0.7541,1.56683,0.0094456,0.0094456,0.0094456
58,4402.81,0.64709,0.37623,0.97263,0.90969,0.79451,0.889,0.51671,1.48328,0.76013,1.56616,0.0094357,0.0094357,0.0094357
59,4478.51,0.65182,0.37607,0.97137,0.89923,0.81579,0.89175,0.51803,1.48095,0.7585,1.56072,0.0094258,0.0094258,0.0094258
60,4554.35,0.64682,0.37419,0.96933,0.90025,0.82185,0.89464,0.51807,1.48458,0.75468,1.56451,0.0094159,0.0094159,0.0094159
61,4629.97,0.64588,0.37339,0.97026,0.91334,0.83185,0.89878,0.52168,1.48197,0.7406,1.5605,0.009406,0.009406,0.009406
62,4706.04,0.64747,0.37226,0.97022,0.90245,0.82209,0.89337,0.51829,1.4901,0.75008,1.57188,0.0093961,0.0093961,0.0093961
63,4781.65,0.64517,0.37085,0.97135,0.89386,0.82268,0.89313,0.51825,1.48626,0.74929,1.57032,0.0093862,0.0093862,0.0093862
64,4857.27,0.64369,0.37406,0.9704,0.8842,0.81872,0.88808,0.5154,1.48834,0.76663,1.57752,0.0093763,0.0093763,0.0093763
65,4933.58,0.63926,0.37012,0.96791,0.88165,0.81744,0.88674,0.51442,1.48368,0.77085,1.57421,0.0093664,0.0093664,0.0093664
66,5009.12,0.64161,0.36621,0.97277,0.88897,0.81125,0.8871,0.51378,1.48908,0.76799,1.58563,0.0093565,0.0093565,0.0093565
67,5084.6,0.64064,0.36915,0.96911,0.88751,0.82269,0.89008,0.51511,1.48926,0.76215,1.59061,0.0093466,0.0093466,0.0093466
68,5160.49,0.63492,0.36454,0.96507,0.90037,0.81763,0.89014,0.5167,1.48931,0.76001,1.58567,0.0093367,0.0093367,0.0093367
69,5236.3,0.63225,0.36358,0.96517,0.89296,0.82113,0.88981,0.51726,1.48759,0.75812,1.58552,0.0093268,0.0093268,0.0093268
70,5311.87,0.63635,0.36517,0.96599,0.89735,0.81751,0.89039,0.51725,1.4866,0.75703,1.57951,0.0093169,0.0093169,0.0093169
71,5387.51,0.62869,0.36047,0.96413,0.90405,0.81679,0.89108,0.51674,1.48902,0.75569,1.57921,0.009307,0.009307,0.009307
