epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,6209.2,0.54268,0.28521,0.93805,0.8988,0.92098,0.9562,0.66182,1.15107,0.51986,1.39907,0.0091783,0.0091783,0.0091783
85,6283.08,0.54066,0.28522,0.93712,0.89925,0.92133,0.95662,0.66205,1.15279,0.51958,1.40066,0.0091684,0.0091684,0.0091684
86,6356.83,0.53814,0.28311,0.93398,0.90141,0.92002,0.95663,0.66244,1.15295,0.51984,1.40135,0.0091585,0.0091585,0.0091585
87,6430.62,0.53927,0.28383,0.93686,0.90181,0.91927,0.95664,0.66183,1.15469,0.52064,1.40213,0.0091486,0.0091486,0.0091486
88,6504.35,0.54306,0.28486,0.93951,0.90086,0.91869,0.95644,0.66126,1.15588,0.5218,1.40316,0.0091387,0.0091387,0.0091387
89,6578.46,0.54327,0.28364,0.9387,0.90139,0.91833,0.95663,0.66057,1.15767,0.52194,1.40427,0.0091288,0.0091288,0.0091288
90,6652.22,0.54228,0.28322,0.93738,0.89993,0.91906,0.95671,0.66031,1.15883,0.52098,1.40441,0.0091189,0.0091189,0.0091189
91,6725.98,0.53915,0.28382,0.93633,0.90039,0.91918,0.95724,0.66054,1.15829,0.52011,1.40353,0.009109,0.009109,0.009109
92,6799.68,0.53682,0.28269,0.93568,0.89967,0.91881,0.9573,0.66059,1.15887,0.52003,1.40358,0.0090991,0.0090991,0.0090991
93,6873.4,0.53715,0.28105,0.93505,0.89873,0.91978,0.95797,0.66038,1.15907,0.51944,1.4036,0.0090892,0.0090892,0.0090892
94,6947.1,0.53792,0.28352,0.93434,0.89949,0.91966,0.9583,0.66044,1.15956,0.51843,1.40397,0.0090793,0.0090793,0.0090793
95,7020.97,0.54112,0.28347,0.93744,0.89933,0.92004,0.95866,0.66029,1.1605,0.51874,1.40472,0.0090694,0.0090694,0.0090694
96,7094.68,0.53765,0.28213,0.93439,0.8992,0.92062,0.9586,0.66019,1.16018,0.51887,1.40438,0.0090595,0.0090595,0.0090595
97,7168.42,0.53697,0.28165,0.93606,0.89807,0.92114,0.95857,0.66046,1.16042,0.51815,1.40458,0.0090496,0.0090496,0.0090496
98,7242.14,0.53509,0.28001,0.9366,0.89779,0.92261,0.95869,0.66049,1.16112,0.51835,1.40517,0.0090397,0.0090397,0.0090397
99,7315.92,0.53203,0.27987,0.93764,0.89778,0.92146,0.95839,0.66064,1.1606,0.51801,1.40487,0.0090298,0.0090298,0.0090298
100,7389.63,0.52912,0.27817,0.93441,0.89853,0.92171,0.95872,0.66078,1.1608,0.51766,1.40528,0.0090199,0.0090199,0.0090199
101,7463.37,0.53303,0.27654,0.9357,0.89729,0.92289,0.95873,0.66051,1.16119,0.51787,1.40579,0.00901,0.00901,0.00901
102,7537.14,0.53706,0.27976,0.93833,0.89782,0.92303,0.9585,0.66003,1.16143,0.51808,1.40616,0.0090001,0.0090001,0.0090001
103,7610.82,0.53051,0.27687,0.93722,0.89858,0.92122,0.95834,0.65977,1.16145,0.51823,1.40601,0.0089902,0.0089902,0.0089902
104,7684.47,0.52397,0.27506,0.93063,0.89961,0.9199,0.95825,0.65952,1.16132,0.5178,1.40608,0.0089803,0.0089803,0.0089803
105,7758.19,0.52661,0.27664,0.93219,0.90009,0.91915,0.95846,0.6595,1.16177,0.51778,1.40649,0.0089704,0.0089704,0.0089704
106,7831.88,0.52549,0.27756,0.93475,0.90037,0.91869,0.95861,0.66002,1.16158,0.51746,1.40641,0.0089605,0.0089605,0.0089605
107,7905.61,0.53072,0.27908,0.93676,0.8993,0.9193,0.95884,0.66013,1.1612,0.5169,1.40596,0.0089506,0.0089506,0.0089506
108,7979.37,0.5221,0.27491,0.92984,0.90015,0.91906,0.95893,0.65981,1.16104,0.51656,1.40557,0.0089407,0.0089407,0.0089407
109,8053.42,0.52563,0.27597,0.93139,0.90045,0.91833,0.95886,0.66008,1.16063,0.51574,1.40531,0.0089308,0.0089308,0.0089308
110,8127.1,0.52272,0.2739,0.92732,0.90061,0.91901,0.95909,0.66025,1.16045,0.51544,1.40497,0.0089209,0.0089209,0.0089209
111,8200.89,0.5207,0.27401,0.93131,0.90049,0.91894,0.95907,0.66001,1.16044,0.51561,1.40498,0.008911,0.008911,0.008911
112,8274.65,0.52413,0.27408,0.93176,0.9006,0.91906,0.95912,0.66014,1.16023,0.5152,1.40479,0.0089011,0.0089011,0.0089011
113,8348.46,0.52448,0.2752,0.92981,0.89868,0.92099,0.95913,0.66024,1.16032,0.51494,1.40462,0.0088912,0.0088912,0.0088912
114,8422.16,0.52519,0.27495,0.93473,0.89952,0.92093,0.95913,0.66017,1.16031,0.5152,1.40465,0.0088813,0.0088813,0.0088813
115,8495.88,0.52486,0.27524,0.93292,0.89854,0.92277,0.95921,0.6602,1.16048,0.51498,1.40467,0.0088714,0.0088714,0.0088714
116,8569.61,0.51616,0.27214,0.92999,0.89855,0.92315,0.9594,0.66006,1.16022,0.51463,1.40445,0.0088615,0.0088615,0.0088615
117,8643.36,0.51848,0.27229,0.92999,0.8966,0.92484,0.95935,0.66006,1.16061,0.51417,1.40472,0.0088516,0.0088516,0.0088516
118,8717.06,0.51932,0.27154,0.92961,0.89652,0.92532,0.95926,0.65975,1.16106,0.51427,1.40502,0.0088417,0.0088417,0.0088417
119,8790.75,0.52123,0.27134,0.93023,0.8973,0.92508,0.95945,0.66023,1.16134,0.51411,1.40501,0.0088318,0.0088318,0.0088318
120,8864.44,0.51876,0.2728,0.92974,0.89606,0.92521,0.95947,0.66017,1.16162,0.51416,1.40508,0.0088219,0.0088219,0.0088219
121,8938.11,0.52012,0.27325,0.93152,0.89672,0.9246,0.95945,0.65995,1.16201,0.51389,1.40507,0.008812,0.008812,0.008812
122,9011.72,0.51713,0.27084,0.92853,0.89696,0.92378,0.95926,0.6599,1.1624,0.51405,1.40547,0.0088021,0.0088021,0.0088021
123,9085.44,0.52531,0.27148,0.93214,0.89738,0.92379,0.95943,0.65951,1.16251,0.51376,1.40535,0.0087922,0.0087922,0.0087922
124,9159.12,0.51885,0.27124,0.93196,0.8972,0.92408,0.95944,0.65978,1.16224,0.51339,1.40498,0.0087823,0.0087823,0.0087823
125,9232.82,0.51638,0.27074,0.92775,0.89741,0.92279,0.95911,0.65954,1.16224,0.51338,1.40474,0.0087724,0.0087724,0.0087724
126,9306.55,0.51463,0.27051,0.92933,0.89744,0.92279,0.95876,0.65938,1.16239,0.51332,1.40461,0.0087625,0.0087625,0.0087625
127,9380.32,0.51476,0.27042,0.92786,0.89742,0.92219,0.95858,0.65896,1.16274,0.51344,1.40491,0.0087526,0.0087526,0.0087526
128,9454.01,0.51868,0.27232,0.93128,0.89787,0.92238,0.95883,0.65913,1.16293,0.51338,1.40467,0.0087427,0.0087427,0.0087427
129,9527.73,0.51261,0.26959,0.92801,0.89672,0.92339,0.95867,0.6588,1.16335,0.51361,1.40482,0.0087328,0.0087328,0.0087328
130,9601.41,0.51673,0.27027,0.92802,0.898,0.92152,0.95878,0.65868,1.16355,0.51329,1.40495,0.0087229,0.0087229,0.0087229
131,9675.13,0.51162,0.26706,0.92639,0.89979,0.92014,0.95888,0.65862,1.16332,0.51345,1.4047,0.008713,0.008713,0.008713
132,9748.83,0.51335,0.26892,0.92742,0.89983,0.91869,0.95876,0.65856,1.16328,0.51285,1.40459,0.0087031,0.0087031,0.0087031
133,9822.64,0.51514,0.27028,0.93016,0.90011,0.91936,0.95867,0.6586,1.16357,0.51289,1.40482,0.0086932,0.0086932,0.0086932
134,9896.47,0.51176,0.26651,0.92817,0.8998,0.91939,0.9587,0.65863,1.16369,0.51319,1.40493,0.0086833,0.0086833,0.0086833
135,9970.1,0.50924,0.26584,0.92589,0.90025,0.91857,0.95872,0.65879,1.16377,0.51302,1.40501,0.0086734,0.0086734,0.0086734
136,10043.8,0.50908,0.26783,0.92694,0.90026,0.91871,0.95892,0.65877,1.16418,0.51303,1.4055,0.0086635,0.0086635,0.0086635
137,10117.6,0.51528,0.26828,0.93133,0.90021,0.91814,0.95879,0.65878,1.16524,0.51299,1.40652,0.0086536,0.0086536,0.0086536
138,10191.5,0.50907,0.2661,0.92686,0.90031,0.91894,0.95893,0.65877,1.1653,0.51309,1.40671,0.0086437,0.0086437,0.0086437
139,10265.2,0.51217,0.26685,0.9278,0.90059,0.9188,0.95894,0.65916,1.16505,0.51266,1.40636,0.0086338,0.0086338,0.0086338
140,10338.9,0.51131,0.2654,0.92884,0.90081,0.91845,0.95881,0.65902,1.16531,0.51257,1.40675,0.0086239,0.0086239,0.0086239
141,10412.6,0.51126,0.26839,0.92978,0.90068,0.91864,0.95896,0.6591,1.1654,0.513,1.40708,0.008614,0.008614,0.008614
142,10486.3,0.51113,0.26661,0.92783,0.90076,0.91869,0.95903,0.65915,1.1657,0.51318,1.40742,0.0086041,0.0086041,0.0086041
143,10560,0.50532,0.265,0.92301,0.89998,0.92126,0.95898,0.65925,1.166,0.51373,1.4078,0.0085942,0.0085942,0.0085942
144,10634.2,0.50642,0.26855,0.92457,0.90027,0.92098,0.95884,0.65931,1.166,0.5136,1.40799,0.0085843,0.0085843,0.0085843
145,10707.9,0.50716,0.26799,0.92682,0.89991,0.92057,0.95868,0.65926,1.16568,0.51351,1.40799,0.0085744,0.0085744,0.0085744
146,10781.6,0.50966,0.26787,0.92691,0.89996,0.9205,0.95864,0.65911,1.16538,0.51346,1.40801,0.0085645,0.0085645,0.0085645
147,10855.2,0.50442,0.26683,0.92513,0.90038,0.91997,0.9587,0.65924,1.1653,0.51339,1.40804,0.0085546,0.0085546,0.0085546
148,10928.9,0.50818,0.26775,0.92667,0.90133,0.91845,0.95861,0.65958,1.16476,0.51383,1.40778,0.0085447,0.0085447,0.0085447
149,11002.7,0.51213,0.26709,0.9281,0.90169,0.91773,0.95856,0.65973,1.16451,0.51412,1.40772,0.0085348,0.0085348,0.0085348
150,11076.4,0.50615,0.26536,0.92503,0.90053,0.91932,0.95848,0.65962,1.1642,0.51455,1.40774,0.0085249,0.0085249,0.0085249
151,11150.1,0.50466,0.26575,0.92444,0.901,0.91749,0.95833,0.65956,1.16371,0.51467,1.40768,0.008515,0.008515,0.008515
152,11223.9,0.50443,0.26405,0.92488,0.9004,0.92002,0.95818,0.65921,1.164,0.515,1.40809,0.0085051,0.0085051,0.0085051
153,11297.6,0.50437,0.26526,0.92334,0.90052,0.92025,0.95846,0.65937,1.16409,0.51557,1.40846,0.0084952,0.0084952,0.0084952
154,11371.3,0.50626,0.26537,0.92446,0.90051,0.91978,0.95846,0.65914,1.16411,0.51618,1.40861,0.0084853,0.0084853,0.0084853
155,11445,0.50639,0.26379,0.92538,0.89789,0.92256,0.95786,0.659,1.16408,0.51591,1.40854,0.0084754,0.0084754,0.0084754
156,11518.7,0.50421,0.26442,0.92139,0.89764,0.92219,0.95779,0.65905,1.16385,0.51612,1.40844,0.0084655,0.0084655,0.0084655
157,11592.4,0.50301,0.26271,0.92372,0.89744,0.92207,0.95789,0.65876,1.1638,0.51618,1.40829,0.0084556,0.0084556,0.0084556
158,11666.2,0.50886,0.265,0.9254,0.89822,0.92058,0.95755,0.65861,1.16396,0.51665,1.40829,0.0084457,0.0084457,0.0084457
159,11740,0.49663,0.26011,0.92023,0.8992,0.91975,0.9578,0.65877,1.16398,0.51691,1.40831,0.0084358,0.0084358,0.0084358
160,11813.8,0.50614,0.26516,0.92632,0.89847,0.92026,0.95759,0.65879,1.1643,0.51752,1.40833,0.0084259,0.0084259,0.0084259
161,11887.6,0.50709,0.26455,0.92321,0.89899,0.91978,0.95767,0.65896,1.16431,0.51788,1.40861,0.008416,0.008416,0.008416
162,11961.3,0.50088,0.26351,0.92511,0.89886,0.91956,0.9576,0.65925,1.16387,0.51804,1.40848,0.0084061,0.0084061,0.0084061
