epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,15910.1,1.02735,0.45572,1.12754,0.95989,0.91472,0.96928,0.66335,1.19936,0.46979,1.40666,0.008218,0.008218,0.008218
182,15996.6,1.02027,0.45657,1.11729,0.95993,0.91473,0.96933,0.66341,1.19974,0.4696,1.40684,0.0082081,0.0082081,0.0082081
183,16083.2,1.02442,0.4567,1.12197,0.96092,0.91518,0.9697,0.66349,1.20015,0.46922,1.40701,0.0081982,0.0081982,0.0081982
184,16169.8,1.02317,0.45732,1.12114,0.95999,0.9162,0.9697,0.66325,1.19997,0.46889,1.40698,0.0081883,0.0081883,0.0081883
185,16256.3,1.01932,0.45692,1.11697,0.95271,0.92243,0.96982,0.66343,1.1999,0.46843,1.40661,0.0081784,0.0081784,0.0081784
186,16342.9,1.02477,0.45585,1.12241,0.95988,0.91632,0.96973,0.66354,1.20032,0.46834,1.4068,0.0081685,0.0081685,0.0081685
187,16439.1,1.016,0.45646,1.11573,0.95199,0.92204,0.96962,0.66352,1.2008,0.46861,1.40725,0.0081586,0.0081586,0.0081586
188,16525.9,1.02228,0.45627,1.11809,0.95297,0.92254,0.96974,0.66354,1.20053,0.46868,1.40706,0.0081487,0.0081487,0.0081487
189,16612.5,1.02295,0.45604,1.12075,0.9524,0.92399,0.96989,0.6637,1.20062,0.46876,1.4071,0.0081388,0.0081388,0.0081388
190,16699.3,1.02245,0.45625,1.12,0.95197,0.92389,0.97004,0.66382,1.20059,0.46876,1.40722,0.0081289,0.0081289,0.0081289
191,16786.1,1.01493,0.4506,1.11509,0.9526,0.92436,0.97027,0.66407,1.20094,0.46837,1.40739,0.008119,0.008119,0.008119
192,16873.2,1.01757,0.45607,1.11631,0.95254,0.92399,0.97022,0.66373,1.2011,0.46824,1.40747,0.0081091,0.0081091,0.0081091
193,16959.9,1.02025,0.45239,1.11629,0.953,0.92436,0.9703,0.66331,1.20132,0.46829,1.40756,0.0080992,0.0080992,0.0080992
194,17047,1.02081,0.45332,1.12124,0.95379,0.92315,0.9702,0.66323,1.20165,0.46852,1.40809,0.0080893,0.0080893,0.0080893
195,17133.8,1.01876,0.45063,1.11737,0.95535,0.9227,0.97019,0.66343,1.20174,0.46855,1.40821,0.0080794,0.0080794,0.0080794
196,17220.9,1.01465,0.45321,1.11439,0.95467,0.92341,0.97027,0.66333,1.20154,0.46848,1.4078,0.0080695,0.0080695,0.0080695
197,17307.8,1.01308,0.45338,1.11727,0.95501,0.92313,0.97039,0.66385,1.20136,0.46819,1.40762,0.0080596,0.0080596,0.0080596
198,17394.8,1.02268,0.45499,1.12017,0.95558,0.92327,0.97051,0.66401,1.20132,0.46782,1.4077,0.0080497,0.0080497,0.0080497
199,17481.7,1.01217,0.45195,1.11628,0.95431,0.92327,0.97037,0.66477,1.20111,0.46779,1.4077,0.0080398,0.0080398,0.0080398
200,17568.4,1.01675,0.45427,1.11283,0.95409,0.92363,0.97037,0.66456,1.20175,0.46786,1.40807,0.0080299,0.0080299,0.0080299
201,17655.2,1.01398,0.45335,1.11632,0.95467,0.92363,0.97032,0.66467,1.20209,0.46771,1.40829,0.00802,0.00802,0.00802
202,17742,1.01256,0.45236,1.11843,0.95414,0.92483,0.97049,0.66456,1.20228,0.4676,1.40862,0.0080101,0.0080101,0.0080101
203,17828.8,1.00741,0.44968,1.11435,0.95319,0.92478,0.97037,0.66437,1.20283,0.46772,1.4091,0.0080002,0.0080002,0.0080002
204,17915.4,1.01517,0.45359,1.11871,0.95356,0.92484,0.97038,0.66428,1.20313,0.46754,1.40935,0.0079903,0.0079903,0.0079903
205,18002,1.01006,0.45037,1.11026,0.95365,0.92446,0.97029,0.66492,1.20322,0.46755,1.40943,0.0079804,0.0079804,0.0079804
206,18088.7,1.01273,0.4519,1.11801,0.9542,0.92359,0.97018,0.66451,1.20315,0.46734,1.40943,0.0079705,0.0079705,0.0079705
207,18175.4,1.01517,0.4543,1.11732,0.954,0.92375,0.97028,0.66425,1.20333,0.46727,1.40951,0.0079606,0.0079606,0.0079606
208,18262,1.01211,0.45064,1.11779,0.95207,0.92652,0.9705,0.66413,1.20336,0.46659,1.40957,0.0079507,0.0079507,0.0079507
209,18348.5,1.01067,0.45158,1.11393,0.9544,0.92351,0.97025,0.66444,1.20338,0.46649,1.40958,0.0079408,0.0079408,0.0079408
210,18435.1,1.0111,0.4497,1.11617,0.9549,0.92339,0.97042,0.66451,1.20369,0.46631,1.40977,0.0079309,0.0079309,0.0079309
211,18521.8,1.00833,0.44794,1.11309,0.95041,0.92801,0.97036,0.66432,1.20407,0.466,1.41022,0.007921,0.007921,0.007921
212,18608.5,1.01356,0.44988,1.11441,0.95016,0.92785,0.97028,0.66434,1.20449,0.46604,1.41063,0.0079111,0.0079111,0.0079111
213,18695.2,1.00963,0.45005,1.11412,0.9609,0.91767,0.97037,0.66466,1.20449,0.46553,1.41075,0.0079012,0.0079012,0.0079012
214,18781.9,1.00588,0.44703,1.11362,0.96077,0.91809,0.9704,0.66465,1.20471,0.46577,1.41082,0.0078913,0.0078913,0.0078913
215,18868.5,1.00518,0.45112,1.11302,0.96152,0.91795,0.97049,0.66447,1.20515,0.46585,1.41116,0.0078814,0.0078814,0.0078814
216,18955.3,1.00867,0.45059,1.11438,0.96152,0.91798,0.97037,0.66428,1.20519,0.46581,1.41116,0.0078715,0.0078715,0.0078715
217,19042.5,1.00464,0.44895,1.11033,0.96152,0.91798,0.97055,0.66388,1.20556,0.46582,1.41145,0.0078616,0.0078616,0.0078616
218,19129.3,1.00337,0.44913,1.10974,0.96187,0.91772,0.97058,0.66434,1.20558,0.46595,1.4114,0.0078517,0.0078517,0.0078517
219,19215.9,1.004,0.44623,1.11009,0.96198,0.91738,0.97048,0.66403,1.2057,0.46607,1.41162,0.0078418,0.0078418,0.0078418
220,19302.6,1.01058,0.45095,1.11444,0.96197,0.91773,0.97047,0.66443,1.20606,0.466,1.41179,0.0078319,0.0078319,0.0078319
221,19389.3,1.00681,0.45192,1.11208,0.9621,0.91739,0.97032,0.66407,1.20647,0.46625,1.41218,0.007822,0.007822,0.007822
222,19475.9,1.00195,0.44789,1.11095,0.96141,0.9183,0.9704,0.66423,1.20629,0.46609,1.4121,0.0078121,0.0078121,0.0078121
223,19562.7,1.00221,0.44676,1.1099,0.9622,0.91773,0.97022,0.66432,1.20629,0.46624,1.41221,0.0078022,0.0078022,0.0078022
224,19649.8,1.00684,0.44957,1.11036,0.96212,0.91725,0.97002,0.66399,1.20641,0.46638,1.4123,0.0077923,0.0077923,0.0077923
225,19736.6,1.00411,0.44609,1.11233,0.962,0.91641,0.96982,0.664,1.20649,0.46634,1.41253,0.0077824,0.0077824,0.0077824
226,19823.8,1.0019,0.44762,1.11076,0.96146,0.91645,0.96971,0.66403,1.20645,0.46643,1.41254,0.0077725,0.0077725,0.0077725
227,19910.7,0.99806,0.4429,1.1051,0.96153,0.91629,0.96974,0.66414,1.20651,0.46643,1.41266,0.0077626,0.0077626,0.0077626
228,19997.5,1.00148,0.447,1.10828,0.96162,0.91741,0.97006,0.66423,1.20641,0.46617,1.41261,0.0077527,0.0077527,0.0077527
229,20084.3,1.00263,0.4464,1.11176,0.96156,0.91677,0.97,0.66404,1.20628,0.46589,1.4127,0.0077428,0.0077428,0.0077428
230,20170.9,0.99817,0.44504,1.10728,0.96171,0.91669,0.97035,0.66363,1.20688,0.46586,1.41306,0.0077329,0.0077329,0.0077329
231,20257.4,1.00115,0.44657,1.10867,0.96173,0.91727,0.97037,0.66355,1.20675,0.46556,1.41306,0.007723,0.007723,0.007723
232,20343.9,1.00624,0.44638,1.11297,0.96167,0.91773,0.9702,0.66345,1.20691,0.46566,1.41317,0.0077131,0.0077131,0.0077131
233,20430.6,0.9954,0.44314,1.10805,0.96006,0.9193,0.97004,0.66337,1.20702,0.4658,1.41346,0.0077032,0.0077032,0.0077032
234,20517.2,0.99679,0.43904,1.10991,0.95817,0.92154,0.97006,0.66327,1.20713,0.46576,1.41375,0.0076933,0.0076933,0.0076933
235,20603.8,0.99906,0.44364,1.10735,0.9573,0.92076,0.96991,0.66305,1.20797,0.46586,1.41438,0.0076834,0.0076834,0.0076834
236,20690.5,0.9955,0.44281,1.10798,0.9568,0.9205,0.96983,0.66266,1.20812,0.46619,1.41439,0.0076735,0.0076735,0.0076735
237,20777.4,1.00103,0.44815,1.11044,0.9568,0.92041,0.96981,0.66283,1.20818,0.46627,1.41462,0.0076636,0.0076636,0.0076636
238,20864,0.99458,0.44228,1.10894,0.95695,0.92026,0.96981,0.66283,1.20869,0.46622,1.41495,0.0076537,0.0076537,0.0076537
239,20950.6,0.99699,0.44366,1.10683,0.95843,0.91931,0.96986,0.66275,1.20875,0.46656,1.41506,0.0076438,0.0076438,0.0076438
240,21037.3,0.99564,0.4449,1.10813,0.95834,0.91918,0.96991,0.66265,1.20946,0.4668,1.41541,0.0076339,0.0076339,0.0076339
241,21124,0.99655,0.44281,1.10805,0.95855,0.91906,0.96981,0.66253,1.20959,0.46678,1.41553,0.007624,0.007624,0.007624
242,21210.8,0.99503,0.44579,1.1078,0.95874,0.91906,0.96981,0.66245,1.2095,0.46666,1.41543,0.0076141,0.0076141,0.0076141
243,21297.5,0.99287,0.44242,1.10495,0.95891,0.91913,0.96968,0.66259,1.20982,0.46672,1.416,0.0076042,0.0076042,0.0076042
244,21384,0.99226,0.44442,1.10778,0.95844,0.91894,0.96944,0.66237,1.21006,0.46706,1.41624,0.0075943,0.0075943,0.0075943
245,21470.8,0.99288,0.44493,1.10656,0.95758,0.91906,0.96937,0.6618,1.21073,0.46718,1.41692,0.0075844,0.0075844,0.0075844
246,21557.5,0.9933,0.44256,1.10311,0.95798,0.91942,0.96947,0.66163,1.21096,0.46723,1.41727,0.0075745,0.0075745,0.0075745
247,21644.2,0.9921,0.43912,1.10392,0.95807,0.91935,0.96942,0.66148,1.21151,0.46729,1.41765,0.0075646,0.0075646,0.0075646
248,21732.1,0.99903,0.44217,1.10974,0.95718,0.92062,0.96962,0.66108,1.21175,0.46753,1.41785,0.0075547,0.0075547,0.0075547
249,21818.6,0.99544,0.44308,1.10814,0.95733,0.92074,0.96961,0.66093,1.2116,0.46756,1.41766,0.0075448,0.0075448,0.0075448
250,21905.3,0.9862,0.43711,1.10355,0.9566,0.92062,0.96953,0.66106,1.21138,0.46764,1.41764,0.0075349,0.0075349,0.0075349
251,21993.1,0.98964,0.44035,1.10408,0.95662,0.92026,0.96936,0.66108,1.21181,0.46785,1.41805,0.007525,0.007525,0.007525
252,22080,0.99587,0.4425,1.10785,0.95678,0.91991,0.96917,0.661,1.21157,0.46777,1.41779,0.0075151,0.0075151,0.0075151
253,22167,0.98753,0.44374,1.10463,0.95666,0.92,0.96902,0.66081,1.21165,0.46811,1.41792,0.0075052,0.0075052,0.0075052
254,22254.7,0.98886,0.43961,1.10557,0.9571,0.91954,0.96893,0.66131,1.21185,0.4681,1.41819,0.0074953,0.0074953,0.0074953
255,22342.2,0.9888,0.4423,1.1076,0.95596,0.92024,0.96901,0.66107,1.21215,0.46823,1.41848,0.0074854,0.0074854,0.0074854
256,22429.6,0.98792,0.43846,1.10187,0.95618,0.91994,0.96902,0.66106,1.21235,0.46837,1.41862,0.0074755,0.0074755,0.0074755
257,22516.5,0.98766,0.44002,1.10364,0.95687,0.91954,0.96897,0.66095,1.21264,0.46843,1.4189,0.0074656,0.0074656,0.0074656
258,22603.1,0.98648,0.43698,1.1051,0.9564,0.91945,0.96886,0.66107,1.21273,0.46859,1.4191,0.0074557,0.0074557,0.0074557
259,22690.1,0.98675,0.4391,1.10365,0.9565,0.91907,0.96894,0.66089,1.21301,0.4687,1.41926,0.0074458,0.0074458,0.0074458
260,22777,0.98745,0.44189,1.10478,0.95638,0.91898,0.96891,0.66101,1.21316,0.46871,1.4194,0.0074359,0.0074359,0.0074359
261,22864.4,0.98325,0.43727,1.10449,0.95555,0.92074,0.96884,0.66068,1.21359,0.46897,1.41982,0.007426,0.007426,0.007426
262,22951.1,0.98553,0.43879,1.1011,0.95538,0.92072,0.96885,0.6606,1.21335,0.46891,1.4197,0.0074161,0.0074161,0.0074161
263,23038,0.98524,0.44126,1.10267,0.95548,0.92028,0.9688,0.66041,1.21352,0.46893,1.41979,0.0074062,0.0074062,0.0074062
264,23124.8,0.98315,0.4396,1.10209,0.95591,0.91954,0.96879,0.66085,1.21344,0.46897,1.41989,0.0073963,0.0073963,0.0073963
265,23211.8,0.98146,0.43375,1.10219,0.95594,0.91942,0.96884,0.66066,1.21315,0.46885,1.41959,0.0073864,0.0073864,0.0073864
266,23299.4,0.97774,0.43576,1.09821,0.9572,0.91869,0.96883,0.66052,1.21336,0.46915,1.41971,0.0073765,0.0073765,0.0073765
267,23386.2,0.98596,0.43623,1.10256,0.95718,0.91824,0.9687,0.66065,1.21403,0.46928,1.4203,0.0073666,0.0073666,0.0073666
268,23473.2,0.98458,0.43967,1.10102,0.95559,0.92001,0.96874,0.66065,1.21421,0.46958,1.42043,0.0073567,0.0073567,0.0073567
269,23559.9,0.98048,0.43631,1.10246,0.95535,0.92004,0.96878,0.6607,1.21403,0.46958,1.42026,0.0073468,0.0073468,0.0073468
270,23646.7,0.98326,0.4374,1.10091,0.95762,0.91725,0.9686,0.66071,1.21412,0.46975,1.42031,0.0073369,0.0073369,0.0073369
271,23734,0.97773,0.43459,1.0994,0.95708,0.91749,0.96864,0.66082,1.2142,0.46993,1.42046,0.007327,0.007327,0.007327
272,23820.6,0.98381,0.4364,1.10442,0.95799,0.91773,0.96862,0.66082,1.21431,0.46974,1.4205,0.0073171,0.0073171,0.0073171
273,23907.3,0.9817,0.43866,1.1057,0.95701,0.91773,0.96859,0.66054,1.21462,0.46991,1.42066,0.0073072,0.0073072,0.0073072
274,23994.5,0.98146,0.43612,1.10196,0.9575,0.91761,0.96839,0.66046,1.21489,0.47003,1.42094,0.0072973,0.0072973,0.0072973
275,24081.2,0.98328,0.43689,1.10307,0.95761,0.91797,0.96841,0.66048,1.21496,0.47027,1.42107,0.0072874,0.0072874,0.0072874
276,24167.9,0.97998,0.43462,1.09926,0.95744,0.91749,0.96831,0.66054,1.21516,0.47052,1.42132,0.0072775,0.0072775,0.0072775
277,24254.8,0.98183,0.43991,1.10482,0.95762,0.91712,0.96815,0.66045,1.2151,0.47058,1.42142,0.0072676,0.0072676,0.0072676
278,24341.9,0.98472,0.43672,1.10074,0.95771,0.91665,0.96804,0.66064,1.21507,0.47058,1.4217,0.0072577,0.0072577,0.0072577
279,24428.7,0.97321,0.43201,1.09631,0.95734,0.91785,0.96837,0.66072,1.21473,0.47067,1.42155,0.0072478,0.0072478,0.0072478
280,24515.5,0.97751,0.43711,1.1003,0.95669,0.91787,0.9683,0.66052,1.21471,0.47068,1.42142,0.0072379,0.0072379,0.0072379
281,24602.2,0.97629,0.43593,1.09654,0.95682,0.91815,0.96824,0.6606,1.21466,0.47084,1.4214,0.007228,0.007228,0.007228
282,24688.9,0.97467,0.43722,1.09377,0.95651,0.91809,0.9681,0.66076,1.21488,0.47107,1.42167,0.0072181,0.0072181,0.0072181
283,24775.9,0.9795,0.43626,1.10065,0.95706,0.91809,0.96815,0.66101,1.21474,0.47109,1.4216,0.0072082,0.0072082,0.0072082
284,24862.7,0.98378,0.43992,1.10286,0.95691,0.91743,0.9684,0.66129,1.21467,0.47119,1.4215,0.0071983,0.0071983,0.0071983
285,24949.4,0.97455,0.43264,1.09666,0.95704,0.91763,0.9683,0.6611,1.21467,0.47119,1.42169,0.0071884,0.0071884,0.0071884
286,25036,0.97492,0.43433,1.09787,0.95679,0.91797,0.96818,0.6608,1.21468,0.47118,1.42186,0.0071785,0.0071785,0.0071785
287,25122.8,0.97962,0.4351,1.10121,0.95794,0.9158,0.96815,0.66057,1.21537,0.47145,1.42246,0.0071686,0.0071686,0.0071686
288,25209.6,0.97382,0.43246,1.0993,0.95873,0.9149,0.96808,0.66071,1.21543,0.47131,1.42265,0.0071587,0.0071587,0.0071587
289,25296.3,0.97746,0.4352,1.10052,0.95874,0.91533,0.96815,0.66017,1.21559,0.4715,1.42275,0.0071488,0.0071488,0.0071488
290,25383.6,0.97576,0.43265,1.09946,0.95882,0.91544,0.9684,0.66027,1.21585,0.47138,1.42292,0.0071389,0.0071389,0.0071389
291,25470.8,0.97571,0.43543,1.09719,0.95837,0.91592,0.96855,0.66041,1.2158,0.47104,1.42296,0.007129,0.007129,0.007129
292,25557.5,0.96916,0.43072,1.09474,0.95723,0.91669,0.9685,0.66047,1.21578,0.4709,1.42307,0.0071191,0.0071191,0.0071191
293,25644.4,0.97587,0.4356,1.09613,0.95725,0.91709,0.96842,0.66067,1.21569,0.4707,1.42306,0.0071092,0.0071092,0.0071092
294,25731.3,0.9689,0.43164,1.09562,0.9566,0.91785,0.96852,0.66092,1.21603,0.47064,1.42335,0.0070993,0.0070993,0.0070993
295,25818.1,0.97386,0.43215,1.09991,0.95658,0.91819,0.96861,0.66103,1.2162,0.47063,1.42353,0.0070894,0.0070894,0.0070894
296,25904.8,0.96629,0.43222,1.09683,0.95658,0.91826,0.96864,0.66054,1.21649,0.47064,1.42382,0.0070795,0.0070795,0.0070795
297,25992,0.96523,0.42969,1.09216,0.95646,0.91828,0.96861,0.6608,1.21646,0.47056,1.42393,0.0070696,0.0070696,0.0070696
298,26079.4,0.97296,0.43277,1.09595,0.95658,0.91785,0.96841,0.66061,1.2166,0.47068,1.42417,0.0070597,0.0070597,0.0070597
299,26166.1,0.97049,0.43152,1.0912,0.95551,0.91821,0.96828,0.6606,1.21676,0.4708,1.42439,0.0070498,0.0070498,0.0070498
300,26253,0.97145,0.43052,1.09762,0.95563,0.91857,0.96835,0.66073,1.2168,0.47057,1.42451,0.0070399,0.0070399,0.0070399
301,26339.6,0.9699,0.43132,1.09664,0.95583,0.91833,0.96831,0.66081,1.21686,0.47058,1.42463,0.00703,0.00703,0.00703
302,26426.4,0.96948,0.43372,1.09598,0.95587,0.91848,0.96838,0.66106,1.21673,0.47027,1.42467,0.0070201,0.0070201,0.0070201
303,26513.3,0.96974,0.43169,1.09546,0.95625,0.91878,0.96849,0.66092,1.21717,0.47014,1.42501,0.0070102,0.0070102,0.0070102
304,26600.6,0.96671,0.42798,1.09371,0.95576,0.91862,0.96849,0.66113,1.21743,0.47006,1.42539,0.0070003,0.0070003,0.0070003
305,26688,0.96912,0.43178,1.09418,0.95543,0.91933,0.96858,0.66136,1.2168,0.46981,1.42497,0.0069904,0.0069904,0.0069904
