epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,6001.95,0.59745,0.34186,0.97355,0.86085,0.82426,0.87554,0.50655,1.48269,0.77559,1.63872,0.0095941,0.0095941,0.0095941
43,6144.51,0.59844,0.3481,0.97695,0.92235,0.81438,0.88151,0.51068,1.48697,0.75573,1.65283,0.0095842,0.0095842,0.0095842
44,6286.96,0.59332,0.33629,0.97246,0.89256,0.78945,0.87612,0.50288,1.49898,0.77303,1.65922,0.0095743,0.0095743,0.0095743
45,6429.73,0.58876,0.33899,0.96959,0.84739,0.83052,0.87511,0.51312,1.45744,0.79277,1.61292,0.0095644,0.0095644,0.0095644
46,6572.19,0.58105,0.33567,0.97045,0.86307,0.8245,0.87496,0.51363,1.46297,0.75502,1.62291,0.0095545,0.0095545,0.0095545
47,6714.8,0.59065,0.33507,0.97133,0.87571,0.81366,0.88857,0.51195,1.48857,0.74356,1.63518,0.0095446,0.0095446,0.0095446
48,6857.19,0.58455,0.33464,0.96947,0.9203,0.81619,0.8854,0.51451,1.48318,0.73305,1.62643,0.0095347,0.0095347,0.0095347
49,6999.63,0.57085,0.32881,0.96168,0.91355,0.82738,0.89133,0.51944,1.48191,0.7145,1.63328,0.0095248,0.0095248,0.0095248
50,7142.2,0.57684,0.32516,0.9634,0.89568,0.78355,0.87471,0.50918,1.48196,0.77106,1.62239,0.0095149,0.0095149,0.0095149
51,7284.68,0.58042,0.32909,0.96542,0.89605,0.81125,0.88301,0.51918,1.47638,0.74128,1.62085,0.009505,0.009505,0.009505
52,7427.07,0.58017,0.32754,0.96662,0.91136,0.80185,0.88445,0.51765,1.46979,0.7229,1.61309,0.0094951,0.0094951,0.0094951
53,7569.72,0.57496,0.32725,0.96542,0.91325,0.80198,0.8764,0.51142,1.47259,0.75377,1.6164,0.0094852,0.0094852,0.0094852
54,7712.24,0.57011,0.32682,0.96191,0.92233,0.81968,0.88566,0.51762,1.4728,0.72285,1.62192,0.0094753,0.0094753,0.0094753
55,7854.62,0.56854,0.32242,0.9641,0.91958,0.80571,0.8868,0.51789,1.46406,0.71845,1.616,0.0094654,0.0094654,0.0094654
56,7999.26,0.56946,0.32743,0.96498,0.91975,0.82691,0.89184,0.5206,1.47553,0.70091,1.62321,0.0094555,0.0094555,0.0094555
57,8141.83,0.56675,0.32238,0.96175,0.91134,0.82584,0.88942,0.52028,1.47162,0.70023,1.63164,0.0094456,0.0094456,0.0094456
58,8284.39,0.5764,0.32697,0.96687,0.92001,0.81736,0.88915,0.51948,1.47763,0.70028,1.63071,0.0094357,0.0094357,0.0094357
59,8426.84,0.56852,0.32591,0.96306,0.92429,0.81324,0.88986,0.518,1.48292,0.71149,1.63114,0.0094258,0.0094258,0.0094258
60,8569.26,0.56212,0.31976,0.9578,0.92885,0.81461,0.88928,0.5223,1.46775,0.70602,1.6221,0.0094159,0.0094159,0.0094159
61,8711.74,0.56798,0.31986,0.96322,0.93329,0.824,0.89434,0.52451,1.45684,0.69089,1.61374,0.009406,0.009406,0.009406
62,8854.14,0.56132,0.31365,0.96217,0.93289,0.82173,0.8936,0.52309,1.46556,0.6999,1.62252,0.0093961,0.0093961,0.0093961
63,8996.56,0.55682,0.31352,0.95707,0.9256,0.82016,0.89323,0.52357,1.46654,0.70128,1.621,0.0093862,0.0093862,0.0093862
64,9139.04,0.5606,0.31585,0.95912,0.92584,0.81426,0.89102,0.51911,1.47529,0.70434,1.62258,0.0093763,0.0093763,0.0093763
65,9281.54,0.55815,0.3152,0.95882,0.92121,0.81258,0.88742,0.51606,1.47953,0.71774,1.63051,0.0093664,0.0093664,0.0093664
66,9424.15,0.56146,0.32212,0.9638,0.92637,0.80944,0.88844,0.5164,1.47817,0.71114,1.62946,0.0093565,0.0093565,0.0093565
67,9566.63,0.56488,0.31856,0.96163,0.92372,0.82124,0.89035,0.5178,1.48148,0.70756,1.63327,0.0093466,0.0093466,0.0093466
68,9709.23,0.55581,0.31127,0.95863,0.9361,0.81871,0.89091,0.51924,1.47705,0.71223,1.63219,0.0093367,0.0093367,0.0093367
69,9851.65,0.54473,0.30865,0.95272,0.93418,0.81438,0.89017,0.51981,1.47319,0.71212,1.63122,0.0093268,0.0093268,0.0093268
70,9994.19,0.54842,0.31177,0.95531,0.93788,0.81306,0.89136,0.52009,1.47121,0.70537,1.63053,0.0093169,0.0093169,0.0093169
