epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,11666.4,1.10589,0.48629,1.17732,0.95534,0.90446,0.96948,0.67605,1.12936,0.47467,1.34727,0.0095941,0.0095941,0.0095941
43,11943.3,1.09703,0.48753,1.174,0.96105,0.91099,0.96768,0.66529,1.14782,0.48644,1.36492,0.0095842,0.0095842,0.0095842
44,12220.3,1.09949,0.48239,1.17272,0.95664,0.90351,0.96783,0.67435,1.143,0.48469,1.36465,0.0095743,0.0095743,0.0095743
45,12497.4,1.09455,0.48229,1.17019,0.96349,0.91171,0.97007,0.68195,1.13417,0.47556,1.35689,0.0095644,0.0095644,0.0095644
46,12774.3,1.09305,0.48646,1.17174,0.95976,0.90448,0.96818,0.65142,1.2167,0.49744,1.41701,0.0095545,0.0095545,0.0095545
47,13051.1,1.08817,0.48122,1.16211,0.96232,0.91666,0.97262,0.66468,1.18242,0.47686,1.38297,0.0095446,0.0095446,0.0095446
48,13327.9,1.08474,0.48006,1.16735,0.94862,0.91171,0.96861,0.68622,1.11588,0.46837,1.34343,0.0095347,0.0095347,0.0095347
49,13605.2,1.08311,0.4764,1.16149,0.95538,0.913,0.97017,0.67908,1.13703,0.47305,1.35944,0.0095248,0.0095248,0.0095248
50,13883.1,1.08194,0.47838,1.16262,0.95419,0.91582,0.9702,0.66349,1.17357,0.4769,1.38592,0.0095149,0.0095149,0.0095149
51,14160.4,1.08175,0.47726,1.16248,0.95098,0.91138,0.96996,0.67702,1.13029,0.46933,1.34488,0.009505,0.009505,0.009505
52,14437.6,1.08026,0.47459,1.16196,0.96103,0.90508,0.96998,0.67952,1.13217,0.46607,1.34839,0.0094951,0.0094951,0.0094951
53,14727.1,1.0803,0.47442,1.16503,0.95838,0.9098,0.97039,0.67164,1.17353,0.47449,1.37539,0.0094852,0.0094852,0.0094852
54,15010,1.0668,0.46807,1.15524,0.95883,0.91735,0.97059,0.66648,1.17411,0.47,1.37495,0.0094753,0.0094753,0.0094753
55,15297.7,1.07095,0.4693,1.15863,0.96161,0.91303,0.96906,0.67313,1.13583,0.46177,1.34335,0.0094654,0.0094654,0.0094654
56,15574.3,1.07535,0.47007,1.16333,0.96335,0.91641,0.97169,0.67608,1.13917,0.45756,1.35812,0.0094555,0.0094555,0.0094555
57,15851.2,1.06554,0.46793,1.15263,0.96598,0.90638,0.97105,0.67697,1.13818,0.46664,1.36278,0.0094456,0.0094456,0.0094456
58,16128,1.0602,0.46578,1.15439,0.9666,0.92024,0.97484,0.67668,1.16011,0.45807,1.3785,0.0094357,0.0094357,0.0094357
59,16404.9,1.06229,0.4661,1.15349,0.96388,0.92375,0.97548,0.67452,1.17107,0.45798,1.38641,0.0094258,0.0094258,0.0094258
60,16681.7,1.05573,0.4634,1.14563,0.96462,0.91613,0.97246,0.6796,1.14375,0.4597,1.36524,0.0094159,0.0094159,0.0094159
61,16958.6,1.05543,0.46212,1.15038,0.96599,0.91345,0.97383,0.68556,1.13044,0.45368,1.35284,0.009406,0.009406,0.009406
62,17235.6,1.05366,0.45874,1.1506,0.96292,0.92282,0.97681,0.68619,1.14245,0.44628,1.36256,0.0093961,0.0093961,0.0093961
63,17512.5,1.05317,0.46114,1.14698,0.96125,0.9258,0.9769,0.69032,1.12677,0.4443,1.35422,0.0093862,0.0093862,0.0093862
64,17789.4,1.05166,0.45637,1.14869,0.96227,0.92664,0.9767,0.69047,1.12454,0.43944,1.35438,0.0093763,0.0093763,0.0093763
65,18066.2,1.04854,0.46005,1.14784,0.9596,0.92134,0.97443,0.67987,1.13529,0.44918,1.36563,0.0093664,0.0093664,0.0093664
66,18343.1,1.0444,0.45221,1.14249,0.96422,0.91873,0.97436,0.6814,1.13707,0.45098,1.36178,0.0093565,0.0093565,0.0093565
67,18620.1,1.03814,0.45312,1.13775,0.96472,0.91906,0.97467,0.68144,1.14038,0.45004,1.36335,0.0093466,0.0093466,0.0093466
68,18897,1.03111,0.44921,1.1347,0.96378,0.91977,0.97493,0.69044,1.12138,0.44347,1.34608,0.0093367,0.0093367,0.0093367
69,19174,1.03291,0.45114,1.13244,0.96863,0.9225,0.97627,0.69135,1.12056,0.43967,1.34968,0.0093268,0.0093268,0.0093268
70,19451.5,1.03465,0.45044,1.1383,0.96278,0.92538,0.97596,0.6877,1.13093,0.44347,1.3565,0.0093169,0.0093169,0.0093169
71,19728.5,1.02759,0.44685,1.13366,0.96259,0.9264,0.97531,0.68439,1.14546,0.44623,1.36494,0.009307,0.009307,0.009307
72,20005.3,1.03571,0.45072,1.14097,0.9643,0.9211,0.97461,0.68436,1.13838,0.44545,1.36331,0.0092971,0.0092971,0.0092971
73,20282.6,1.02569,0.44732,1.1348,0.96627,0.91665,0.97315,0.67614,1.16242,0.45351,1.38016,0.0092872,0.0092872,0.0092872
74,20559.8,1.02094,0.44243,1.13155,0.96689,0.91351,0.97179,0.67594,1.16421,0.45616,1.38336,0.0092773,0.0092773,0.0092773
75,20836.7,1.02274,0.4443,1.13186,0.96841,0.91556,0.97176,0.67767,1.16368,0.45407,1.38304,0.0092674,0.0092674,0.0092674
76,21113.4,1.01551,0.44248,1.1264,0.96675,0.91388,0.97034,0.6812,1.15045,0.4516,1.37214,0.0092575,0.0092575,0.0092575
77,21390.3,1.01603,0.43991,1.1282,0.96962,0.91014,0.97044,0.6861,1.14236,0.45043,1.3667,0.0092476,0.0092476,0.0092476
78,21666.9,1.01707,0.44046,1.13107,0.96338,0.91579,0.97078,0.68436,1.14987,0.45127,1.37245,0.0092377,0.0092377,0.0092377
79,21943.5,1.01377,0.43799,1.12874,0.96574,0.91713,0.97125,0.68195,1.15932,0.45251,1.3815,0.0092278,0.0092278,0.0092278
80,22220.1,1.01323,0.43852,1.12453,0.96486,0.91625,0.97091,0.68374,1.15532,0.45285,1.37906,0.0092179,0.0092179,0.0092179
81,22496.9,1.00217,0.43384,1.12003,0.96523,0.91472,0.97143,0.68307,1.15867,0.45649,1.38275,0.009208,0.009208,0.009208
82,22773.7,1.00381,0.43458,1.12314,0.96929,0.91234,0.97188,0.68357,1.16306,0.45677,1.38561,0.0091981,0.0091981,0.0091981
83,23050.3,1.01031,0.43764,1.12553,0.96457,0.91797,0.9726,0.68453,1.16295,0.45659,1.38457,0.0091882,0.0091882,0.0091882
84,23327.2,0.99831,0.43538,1.12126,0.9685,0.91488,0.97303,0.68413,1.16458,0.45654,1.38505,0.0091783,0.0091783,0.0091783
85,23603.8,1.00412,0.43509,1.12247,0.96447,0.91887,0.97255,0.68347,1.16408,0.45558,1.38626,0.0091684,0.0091684,0.0091684
86,23880.5,0.99548,0.43088,1.1162,0.96141,0.92171,0.97203,0.68099,1.16657,0.45778,1.38989,0.0091585,0.0091585,0.0091585
87,24157.2,0.9951,0.43177,1.11696,0.96463,0.91658,0.97187,0.67931,1.17106,0.45771,1.39648,0.0091486,0.0091486,0.0091486
88,24434.1,0.99428,0.43014,1.11675,0.96394,0.91754,0.97215,0.67729,1.17589,0.45832,1.40244,0.0091387,0.0091387,0.0091387
89,24710.7,0.99005,0.42857,1.1117,0.96663,0.9146,0.97192,0.67857,1.17171,0.45748,1.4022,0.0091288,0.0091288,0.0091288
90,24987.4,0.98216,0.42797,1.11138,0.96693,0.91564,0.97211,0.67818,1.1737,0.45675,1.40401,0.0091189,0.0091189,0.0091189
91,25264.3,0.98266,0.42747,1.1075,0.96309,0.91881,0.97228,0.67845,1.17128,0.45527,1.40263,0.009109,0.009109,0.009109
92,25541.1,0.98696,0.42938,1.1127,0.96348,0.91954,0.97221,0.67783,1.17135,0.45333,1.40244,0.0090991,0.0090991,0.0090991
93,25817.9,0.97857,0.42854,1.10945,0.96437,0.9199,0.97235,0.67828,1.16813,0.45205,1.40018,0.0090892,0.0090892,0.0090892
94,26094.8,0.97344,0.42465,1.10458,0.96533,0.91906,0.97177,0.67751,1.16967,0.45192,1.40198,0.0090793,0.0090793,0.0090793
