epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
63,8888.4,0.50394,0.26278,0.93291,0.95673,0.90821,0.96291,0.66043,1.16968,0.47533,1.41663,0.0093862,0.0093862,0.0093862
64,9029.21,0.50112,0.25977,0.93032,0.95621,0.91523,0.96346,0.65886,1.17576,0.46917,1.42649,0.0093763,0.0093763,0.0093763
65,9170.14,0.50074,0.26062,0.9305,0.95524,0.91171,0.96321,0.65757,1.18557,0.47051,1.43692,0.0093664,0.0093664,0.0093664
66,9311.02,0.49617,0.2579,0.93181,0.95734,0.9105,0.96295,0.65827,1.17809,0.47099,1.43247,0.0093565,0.0093565,0.0093565
67,9451.95,0.50092,0.26064,0.92948,0.95148,0.91657,0.96377,0.65979,1.17144,0.46444,1.42556,0.0093466,0.0093466,0.0093466
68,9592.82,0.49269,0.25712,0.92889,0.95268,0.91912,0.9652,0.66382,1.16575,0.46079,1.41849,0.0093367,0.0093367,0.0093367
69,9733.66,0.48979,0.256,0.92716,0.9574,0.91764,0.96566,0.66277,1.16902,0.46204,1.41744,0.0093268,0.0093268,0.0093268
70,9874.51,0.48794,0.25582,0.92619,0.95383,0.92069,0.9668,0.66571,1.16481,0.45668,1.41257,0.0093169,0.0093169,0.0093169
71,10015.4,0.48858,0.25631,0.92525,0.9516,0.92127,0.96818,0.67028,1.15636,0.45183,1.40456,0.009307,0.009307,0.009307
72,10156.3,0.48925,0.25254,0.92778,0.95134,0.92448,0.96887,0.67005,1.15782,0.44821,1.40676,0.0092971,0.0092971,0.0092971
73,10297.6,0.49621,0.25591,0.92929,0.95034,0.92194,0.96765,0.66979,1.15415,0.45129,1.40931,0.0092872,0.0092872,0.0092872
74,10438.5,0.49412,0.25876,0.93039,0.95121,0.92051,0.96662,0.66877,1.1532,0.4494,1.41018,0.0092773,0.0092773,0.0092773
75,10579.4,0.48572,0.24925,0.92563,0.95127,0.92086,0.96751,0.67032,1.15237,0.44778,1.40843,0.0092674,0.0092674,0.0092674
76,10720.3,0.48704,0.25236,0.92598,0.95737,0.92086,0.96715,0.67017,1.15301,0.44855,1.40922,0.0092575,0.0092575,0.0092575
77,10861.3,0.49533,0.2551,0.93135,0.95811,0.91942,0.96658,0.66888,1.15755,0.45192,1.4151,0.0092476,0.0092476,0.0092476
78,11002.2,0.49046,0.25313,0.92641,0.95526,0.91821,0.96514,0.66687,1.15969,0.4544,1.41724,0.0092377,0.0092377,0.0092377
79,11143.8,0.4899,0.25488,0.92696,0.95497,0.91809,0.96606,0.66572,1.16373,0.45524,1.41978,0.0092278,0.0092278,0.0092278
80,11284.7,0.48336,0.25108,0.92239,0.95797,0.91472,0.96678,0.66606,1.1638,0.45464,1.42098,0.0092179,0.0092179,0.0092179
81,11425.8,0.48089,0.24843,0.92056,0.9549,0.91818,0.96681,0.66523,1.16543,0.45279,1.42136,0.009208,0.009208,0.009208
82,11566.7,0.47874,0.24848,0.92168,0.95375,0.91902,0.96659,0.66625,1.16118,0.45135,1.41839,0.0091981,0.0091981,0.0091981
83,11707.8,0.48296,0.25093,0.92543,0.95333,0.91906,0.96651,0.66712,1.15964,0.4527,1.41645,0.0091882,0.0091882,0.0091882
84,11848.8,0.48105,0.25066,0.92302,0.95316,0.91922,0.96723,0.66853,1.15782,0.4519,1.41457,0.0091783,0.0091783,0.0091783
85,11989.8,0.48383,0.25085,0.92344,0.95382,0.92074,0.96764,0.66935,1.15888,0.45029,1.41414,0.0091684,0.0091684,0.0091684
86,12130.7,0.47598,0.24881,0.91991,0.95779,0.91894,0.96849,0.66853,1.15994,0.44796,1.41483,0.0091585,0.0091585,0.0091585
87,12271.9,0.47382,0.24842,0.91979,0.95309,0.92025,0.96838,0.66875,1.15922,0.44876,1.41567,0.0091486,0.0091486,0.0091486
88,12412.9,0.47785,0.24604,0.92205,0.95239,0.92279,0.96885,0.66942,1.15879,0.44686,1.41554,0.0091387,0.0091387,0.0091387
89,12554.1,0.4765,0.24762,0.92064,0.95435,0.92167,0.96871,0.66985,1.15717,0.44466,1.41429,0.0091288,0.0091288,0.0091288
90,12695.1,0.47372,0.24425,0.92179,0.95401,0.92207,0.96897,0.66972,1.15887,0.44359,1.41514,0.0091189,0.0091189,0.0091189
91,12836.5,0.47463,0.24624,0.91939,0.95266,0.92315,0.96904,0.66918,1.15968,0.44305,1.41623,0.009109,0.009109,0.009109
92,12977.9,0.47981,0.2464,0.92296,0.95225,0.92487,0.96879,0.66851,1.16044,0.44298,1.41714,0.0090991,0.0090991,0.0090991
93,13119.3,0.47389,0.24578,0.92084,0.95362,0.92315,0.96894,0.66923,1.16053,0.44314,1.41816,0.0090892,0.0090892,0.0090892
94,13260.3,0.4767,0.24704,0.92194,0.95311,0.92308,0.96921,0.67073,1.1594,0.44279,1.41856,0.0090793,0.0090793,0.0090793
95,13401.4,0.47324,0.24341,0.92172,0.95398,0.92279,0.96957,0.67072,1.15954,0.44217,1.41971,0.0090694,0.0090694,0.0090694
96,13542.8,0.4754,0.24617,0.92123,0.95555,0.9219,0.96923,0.67084,1.15877,0.44219,1.4194,0.0090595,0.0090595,0.0090595
97,13684,0.46764,0.24088,0.91741,0.95687,0.9219,0.96989,0.67116,1.15911,0.44075,1.41994,0.0090496,0.0090496,0.0090496
98,13825.4,0.47068,0.24397,0.91974,0.95529,0.92397,0.96959,0.67056,1.15879,0.4397,1.42,0.0090397,0.0090397,0.0090397
99,13967.1,0.4649,0.24236,0.91455,0.95644,0.92375,0.96951,0.67166,1.15838,0.43922,1.42058,0.0090298,0.0090298,0.0090298
100,14108.2,0.47123,0.24358,0.91914,0.9573,0.92345,0.96929,0.67201,1.15977,0.43937,1.42211,0.0090199,0.0090199,0.0090199
101,14249.5,0.46498,0.24188,0.91453,0.95823,0.92436,0.97007,0.67225,1.15979,0.43851,1.42255,0.00901,0.00901,0.00901
