epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3974.97,1.39603,0.79011,1.22558,0.93382,0.79559,0.88255,0.50262,1.51854,0.88153,1.34095,0.0095941,0.0095941,0.0095941
43,4068.82,1.38812,0.78757,1.22468,0.8882,0.79451,0.8689,0.49558,1.51571,0.89702,1.3269,0.0095842,0.0095842,0.0095842
44,4163.02,1.3897,0.77537,1.22104,0.81104,0.79047,0.85448,0.49085,1.53184,0.91227,1.36365,0.0095743,0.0095743,0.0095743
45,4256.64,1.38739,0.77495,1.22462,0.82376,0.79824,0.86222,0.48127,1.56011,0.91773,1.39495,0.0095644,0.0095644,0.0095644
46,4350.21,1.38216,0.77719,1.22315,0.84371,0.80173,0.87063,0.49307,1.55004,0.89232,1.38287,0.0095545,0.0095545,0.0095545
47,4444.19,1.37665,0.77225,1.21742,0.83032,0.80932,0.85919,0.48226,1.5359,0.98706,1.37618,0.0095446,0.0095446,0.0095446
48,4538.28,1.36875,0.76966,1.20941,0.91586,0.81041,0.88249,0.51002,1.49213,0.84906,1.31463,0.0095347,0.0095347,0.0095347
49,4632.1,1.37704,0.76544,1.21204,0.88288,0.79996,0.87416,0.49097,1.54252,0.89048,1.36943,0.0095248,0.0095248,0.0095248
50,4725.86,1.37843,0.76692,1.21612,0.8968,0.77499,0.85746,0.48966,1.53457,0.90971,1.3541,0.0095149,0.0095149,0.0095149
51,4819.55,1.36631,0.75842,1.2094,0.90139,0.78729,0.87134,0.50034,1.50298,0.88175,1.33606,0.009505,0.009505,0.009505
52,4913.12,1.37215,0.76031,1.21485,0.89267,0.80908,0.87899,0.50281,1.56011,0.85067,1.35227,0.0094951,0.0094951,0.0094951
53,5006.83,1.36094,0.75366,1.2065,0.87122,0.76598,0.85933,0.47778,1.57384,0.91134,1.37588,0.0094852,0.0094852,0.0094852
54,5100.55,1.35915,0.75503,1.20939,0.87906,0.82386,0.88569,0.51113,1.51126,0.82486,1.35195,0.0094753,0.0094753,0.0094753
55,5194.31,1.36933,0.76174,1.20818,0.88614,0.8145,0.89021,0.5129,1.51068,0.79859,1.34146,0.0094654,0.0094654,0.0094654
56,5287.95,1.36316,0.75556,1.21239,0.89608,0.7904,0.87982,0.49791,1.53703,0.83728,1.37689,0.0094555,0.0094555,0.0094555
57,5381.6,1.35755,0.74369,1.20248,0.90323,0.78925,0.87911,0.51615,1.47349,0.82973,1.31242,0.0094456,0.0094456,0.0094456
58,5475.29,1.35696,0.74619,1.20582,0.90251,0.79725,0.88601,0.50359,1.52657,0.81075,1.37283,0.0094357,0.0094357,0.0094357
59,5569.19,1.35431,0.74526,1.20642,0.92212,0.81149,0.89168,0.5073,1.50572,0.81579,1.34005,0.0094258,0.0094258,0.0094258
60,5662.84,1.35424,0.73878,1.2029,0.91489,0.81707,0.89332,0.51186,1.51944,0.8031,1.36961,0.0094159,0.0094159,0.0094159
61,5756.89,1.35262,0.74434,1.20531,0.92856,0.8251,0.89611,0.52246,1.48716,0.76801,1.32063,0.009406,0.009406,0.009406
62,5850.9,1.35267,0.74503,1.20581,0.9096,0.80477,0.8926,0.51261,1.49971,0.81341,1.33897,0.0093961,0.0093961,0.0093961
63,5944.95,1.3428,0.73176,1.19689,0.89652,0.79547,0.8856,0.51236,1.4826,0.85767,1.30998,0.0093862,0.0093862,0.0093862
64,6038.53,1.34928,0.73868,1.20318,0.86367,0.7684,0.86645,0.50133,1.53167,0.88024,1.35497,0.0093763,0.0093763,0.0093763
65,6132.06,1.34619,0.73695,1.20036,0.88989,0.84269,0.89729,0.5291,1.48994,0.77469,1.3059,0.0093664,0.0093664,0.0093664
66,6226.14,1.34122,0.7303,1.1995,0.86947,0.82221,0.88933,0.50378,1.54742,0.80596,1.37646,0.0093565,0.0093565,0.0093565
67,6319.81,1.34078,0.72723,1.19603,0.9151,0.8139,0.894,0.52,1.48565,0.77759,1.33064,0.0093466,0.0093466,0.0093466
68,6413.52,1.33709,0.73082,1.19798,0.92722,0.81484,0.90176,0.52223,1.49319,0.7561,1.33645,0.0093367,0.0093367,0.0093367
69,6510.07,1.33417,0.72871,1.19718,0.91235,0.83365,0.89918,0.52206,1.48296,0.76026,1.31657,0.0093268,0.0093268,0.0093268
70,6603.65,1.34018,0.73024,1.19873,0.93513,0.82498,0.90303,0.52259,1.48662,0.74432,1.31884,0.0093169,0.0093169,0.0093169
71,6697.42,1.33392,0.72349,1.19233,0.93008,0.8396,0.90264,0.51687,1.52265,0.74838,1.33295,0.009307,0.009307,0.009307
72,6791.03,1.33132,0.72265,1.19493,0.92892,0.79788,0.89486,0.52337,1.47624,0.78672,1.31636,0.0092971,0.0092971,0.0092971
73,6885.3,1.32398,0.72109,1.19288,0.93305,0.8139,0.89707,0.52147,1.48724,0.77341,1.32799,0.0092872,0.0092872,0.0092872
74,6978.97,1.33877,0.72356,1.19791,0.89047,0.82849,0.89393,0.52753,1.45644,0.776,1.30424,0.0092773,0.0092773,0.0092773
75,7072.77,1.32582,0.71611,1.18715,0.86912,0.83968,0.8935,0.52966,1.4606,0.78536,1.30366,0.0092674,0.0092674,0.0092674
76,7166.94,1.32368,0.71892,1.19196,0.90332,0.81944,0.89382,0.51971,1.48551,0.78281,1.3198,0.0092575,0.0092575,0.0092575
77,7260.69,1.32744,0.71588,1.19061,0.92883,0.818,0.90308,0.52375,1.48997,0.74606,1.33407,0.0092476,0.0092476,0.0092476
78,7354.36,1.32269,0.71367,1.19112,0.91236,0.78475,0.88826,0.51594,1.48368,0.82559,1.32629,0.0092377,0.0092377,0.0092377
79,7448.18,1.32364,0.71931,1.18903,0.92121,0.79292,0.89424,0.52284,1.48358,0.77376,1.31717,0.0092278,0.0092278,0.0092278
80,7541.88,1.32717,0.71132,1.18676,0.89742,0.81666,0.89835,0.52273,1.49058,0.7602,1.31471,0.0092179,0.0092179,0.0092179
81,7635.65,1.31634,0.71273,1.18308,0.88663,0.81727,0.89815,0.52263,1.48876,0.76463,1.31706,0.009208,0.009208,0.009208
82,7730.05,1.31608,0.71221,1.18472,0.87721,0.83691,0.89664,0.52977,1.47101,0.7614,1.30594,0.0091981,0.0091981,0.0091981
83,7823.95,1.32164,0.71403,1.18812,0.91938,0.80571,0.8981,0.52756,1.47492,0.75518,1.30697,0.0091882,0.0091882,0.0091882
84,7918.48,1.30936,0.7054,1.17972,0.92889,0.81352,0.89742,0.52769,1.47011,0.75123,1.30412,0.0091783,0.0091783,0.0091783
85,8012.34,1.30849,0.70207,1.18049,0.93523,0.80532,0.89088,0.51943,1.49204,0.77155,1.31983,0.0091684,0.0091684,0.0091684
86,8106.03,1.31349,0.70362,1.17951,0.92754,0.79874,0.89343,0.51481,1.50449,0.77892,1.31967,0.0091585,0.0091585,0.0091585
87,8201.4,1.30794,0.70098,1.18084,0.92083,0.79403,0.89432,0.5167,1.50239,0.78566,1.33144,0.0091486,0.0091486,0.0091486
88,8295.07,1.30998,0.70108,1.18025,0.92928,0.79771,0.89671,0.52213,1.49306,0.76615,1.32307,0.0091387,0.0091387,0.0091387
89,8388.77,1.3039,0.69823,1.17406,0.9191,0.81655,0.89912,0.52642,1.48564,0.75987,1.31176,0.0091288,0.0091288,0.0091288
90,8482.41,1.30587,0.70036,1.17989,0.92481,0.82004,0.89747,0.52413,1.48007,0.7509,1.31533,0.0091189,0.0091189,0.0091189
91,8576.25,1.30298,0.70041,1.17532,0.92708,0.82763,0.90281,0.53062,1.47271,0.71927,1.30804,0.009109,0.009109,0.009109
92,8670.03,1.3059,0.70223,1.17635,0.92262,0.83281,0.90501,0.53334,1.47203,0.70528,1.30873,0.0090991,0.0090991,0.0090991
93,8763.78,1.30828,0.70001,1.18223,0.92724,0.82607,0.90276,0.5331,1.47343,0.71492,1.31421,0.0090892,0.0090892,0.0090892
94,8857.37,1.2997,0.69752,1.17397,0.92197,0.81979,0.9004,0.52729,1.47749,0.73287,1.32013,0.0090793,0.0090793,0.0090793
95,8951.12,1.30194,0.70137,1.17262,0.92744,0.82053,0.90237,0.52689,1.48297,0.73027,1.31482,0.0090694,0.0090694,0.0090694
96,9045.05,1.29907,0.69799,1.17389,0.92455,0.81622,0.89945,0.52218,1.48941,0.74479,1.31589,0.0090595,0.0090595,0.0090595
97,9138.71,1.29535,0.69431,1.16843,0.90245,0.81968,0.8994,0.5248,1.48287,0.7423,1.31297,0.0090496,0.0090496,0.0090496
98,9232.62,1.29351,0.6909,1.17245,0.92785,0.81523,0.90167,0.52437,1.4852,0.74216,1.31619,0.0090397,0.0090397,0.0090397
99,9326.63,1.29778,0.69487,1.17009,0.92659,0.82398,0.90384,0.52612,1.48595,0.73249,1.31731,0.0090298,0.0090298,0.0090298
100,9420.5,1.2931,0.68849,1.17255,0.92454,0.82795,0.90277,0.52661,1.48293,0.73916,1.31826,0.0090199,0.0090199,0.0090199
101,9514.23,1.2924,0.68719,1.17166,0.92541,0.81547,0.90061,0.52671,1.47942,0.74962,1.31504,0.00901,0.00901,0.00901
102,9607.95,1.28915,0.68659,1.17057,0.91775,0.81655,0.90006,0.52662,1.48204,0.74622,1.3164,0.0090001,0.0090001,0.0090001
103,9701.73,1.28729,0.68908,1.17148,0.90194,0.82207,0.89734,0.5258,1.4823,0.75258,1.3144,0.0089902,0.0089902,0.0089902
104,9795.45,1.28449,0.68791,1.16546,0.88966,0.82691,0.89596,0.52557,1.47943,0.76156,1.31054,0.0089803,0.0089803,0.0089803
105,9889.48,1.29088,0.69449,1.1699,0.91216,0.81414,0.89453,0.52327,1.4799,0.75616,1.31029,0.0089704,0.0089704,0.0089704
106,9983.16,1.2852,0.68611,1.16784,0.91447,0.82342,0.89781,0.52484,1.47739,0.74935,1.31159,0.0089605,0.0089605,0.0089605
107,10077.6,1.28363,0.6855,1.16482,0.92062,0.82607,0.89854,0.52612,1.47395,0.74167,1.30932,0.0089506,0.0089506,0.0089506
108,10171.4,1.2867,0.68386,1.16432,0.92639,0.82766,0.89743,0.52402,1.47821,0.74349,1.31198,0.0089407,0.0089407,0.0089407
109,10265.6,1.2867,0.68321,1.16811,0.93149,0.82865,0.89968,0.52714,1.47268,0.73625,1.31057,0.0089308,0.0089308,0.0089308
110,10359.5,1.28004,0.67879,1.16079,0.93378,0.82655,0.89877,0.52629,1.47534,0.73333,1.31219,0.0089209,0.0089209,0.0089209
111,10453.3,1.28522,0.68596,1.16766,0.93187,0.8304,0.89915,0.52634,1.47747,0.73004,1.31385,0.008911,0.008911,0.008911
112,10547.3,1.28307,0.6802,1.16697,0.92724,0.83812,0.90013,0.5251,1.48138,0.72682,1.31489,0.0089011,0.0089011,0.0089011
113,10640.9,1.27792,0.67431,1.15617,0.92986,0.84233,0.90233,0.52554,1.48515,0.71789,1.31145,0.0088912,0.0088912,0.0088912
114,10735.3,1.27684,0.67523,1.15708,0.92846,0.84281,0.90203,0.52439,1.48601,0.71852,1.30912,0.0088813,0.0088813,0.0088813
115,10829.1,1.27967,0.67611,1.15832,0.92526,0.84256,0.90045,0.52167,1.4911,0.72213,1.31041,0.0088714,0.0088714,0.0088714
116,10923.4,1.27987,0.67264,1.16077,0.92666,0.84365,0.90083,0.52271,1.48985,0.71706,1.30833,0.0088615,0.0088615,0.0088615
117,11017.4,1.27309,0.67614,1.16303,0.91966,0.84739,0.90135,0.52309,1.49335,0.71185,1.3108,0.0088516,0.0088516,0.0088516
118,11125.1,1.26806,0.67442,1.15666,0.92278,0.83913,0.90001,0.52144,1.49423,0.71805,1.31209,0.0088417,0.0088417,0.0088417
119,11218.8,1.26793,0.66909,1.15435,0.92178,0.8392,0.90059,0.52259,1.49365,0.71493,1.31027,0.0088318,0.0088318,0.0088318
120,11312.4,1.27039,0.67076,1.15569,0.92424,0.83765,0.90147,0.52377,1.48917,0.71189,1.30678,0.0088219,0.0088219,0.0088219
121,11406.3,1.26595,0.67356,1.16057,0.92784,0.83015,0.90164,0.5248,1.48684,0.71198,1.30575,0.008812,0.008812,0.008812
122,11500.2,1.27226,0.66918,1.15716,0.92588,0.8304,0.9016,0.52517,1.48617,0.70905,1.30551,0.0088021,0.0088021,0.0088021
123,11594,1.26503,0.66424,1.15429,0.92269,0.8292,0.90079,0.52455,1.48797,0.71034,1.30556,0.0087922,0.0087922,0.0087922
124,11687.6,1.26563,0.66875,1.15584,0.92342,0.82992,0.90117,0.5244,1.48888,0.71065,1.30619,0.0087823,0.0087823,0.0087823
125,11785.3,1.27452,0.66906,1.163,0.92726,0.83016,0.90169,0.52479,1.48944,0.70841,1.30682,0.0087724,0.0087724,0.0087724
126,11878.9,1.2662,0.66808,1.16062,0.92756,0.83173,0.90296,0.52401,1.49111,0.70797,1.30969,0.0087625,0.0087625,0.0087625
127,11972.7,1.26738,0.67065,1.15864,0.92826,0.83365,0.90321,0.5249,1.48985,0.70845,1.30994,0.0087526,0.0087526,0.0087526
128,12066.8,1.2648,0.66857,1.15591,0.92588,0.83474,0.90387,0.52555,1.4883,0.70801,1.30877,0.0087427,0.0087427,0.0087427
129,12160.3,1.265,0.66212,1.15556,0.92867,0.83433,0.90376,0.52565,1.4886,0.70704,1.30902,0.0087328,0.0087328,0.0087328
130,12254,1.25705,0.66017,1.14993,0.92775,0.83363,0.90384,0.52577,1.4876,0.70538,1.30765,0.0087229,0.0087229,0.0087229
131,12347.6,1.25522,0.65849,1.14886,0.92667,0.83329,0.90303,0.52562,1.48724,0.70876,1.3079,0.008713,0.008713,0.008713
132,12441.7,1.26214,0.67155,1.15864,0.92837,0.83212,0.90253,0.52566,1.48764,0.71098,1.30887,0.0087031,0.0087031,0.0087031
133,12535.3,1.26368,0.66338,1.15436,0.92843,0.83257,0.9018,0.52493,1.48766,0.71105,1.30873,0.0086932,0.0086932,0.0086932
134,12632.3,1.26001,0.66222,1.14859,0.92697,0.83174,0.90137,0.52477,1.48661,0.71051,1.30805,0.0086833,0.0086833,0.0086833
135,12726.1,1.25735,0.65771,1.14856,0.927,0.831,0.90146,0.52415,1.48716,0.71213,1.30761,0.0086734,0.0086734,0.0086734
136,12819.7,1.25577,0.65979,1.15004,0.92871,0.82956,0.90139,0.52408,1.48766,0.71181,1.30726,0.0086635,0.0086635,0.0086635
137,12913.4,1.25685,0.66132,1.14976,0.93143,0.82788,0.90202,0.5242,1.48772,0.7119,1.30779,0.0086536,0.0086536,0.0086536
138,13007.1,1.2522,0.65841,1.15078,0.9321,0.82513,0.90151,0.52427,1.48868,0.71192,1.30876,0.0086437,0.0086437,0.0086437
139,13101.6,1.25414,0.6577,1.15086,0.93161,0.82522,0.90188,0.52461,1.48732,0.71092,1.30811,0.0086338,0.0086338,0.0086338
140,13195.4,1.25387,0.65784,1.149,0.93181,0.82466,0.90195,0.52438,1.48751,0.71023,1.30762,0.0086239,0.0086239,0.0086239
141,13289.8,1.25233,0.65702,1.14653,0.93212,0.82376,0.90161,0.52425,1.48738,0.71082,1.3074,0.008614,0.008614,0.008614
142,13383.3,1.24829,0.65326,1.14588,0.93297,0.82281,0.90188,0.52435,1.488,0.71016,1.30764,0.0086041,0.0086041,0.0086041
143,13476.9,1.25074,0.65991,1.14592,0.93223,0.82125,0.90171,0.52409,1.48913,0.71064,1.30806,0.0085942,0.0085942,0.0085942
144,13570.3,1.24873,0.65392,1.1465,0.93205,0.82065,0.90183,0.52426,1.4903,0.7107,1.30826,0.0085843,0.0085843,0.0085843
145,13663.9,1.24836,0.65326,1.14524,0.9322,0.82028,0.9017,0.52418,1.49051,0.71104,1.30792,0.0085744,0.0085744,0.0085744
146,13757.5,1.25043,0.6573,1.14628,0.93145,0.82158,0.90138,0.52383,1.49107,0.71182,1.30863,0.0085645,0.0085645,0.0085645
147,13851.2,1.24051,0.65368,1.14007,0.93246,0.82221,0.90136,0.5239,1.49158,0.71289,1.30907,0.0085546,0.0085546,0.0085546
148,13944.9,1.24178,0.6521,1.14688,0.93271,0.8231,0.90158,0.52378,1.49205,0.71273,1.30892,0.0085447,0.0085447,0.0085447
149,14038.5,1.24447,0.65644,1.15119,0.9339,0.82173,0.90151,0.52326,1.49319,0.71389,1.3099,0.0085348,0.0085348,0.0085348
150,14132.4,1.24279,0.65345,1.14653,0.93368,0.82269,0.90149,0.523,1.4949,0.71388,1.31095,0.0085249,0.0085249,0.0085249
151,14226,1.24238,0.65075,1.14295,0.93225,0.82375,0.90167,0.52273,1.49654,0.71447,1.31171,0.008515,0.008515,0.008515
152,14319.7,1.24199,0.65304,1.14345,0.93422,0.82209,0.90128,0.52252,1.49663,0.7146,1.31186,0.0085051,0.0085051,0.0085051
153,14413.9,1.24411,0.65568,1.1468,0.93401,0.82101,0.90124,0.5227,1.49706,0.71482,1.31233,0.0084952,0.0084952,0.0084952
154,14507.6,1.23774,0.64848,1.14124,0.93364,0.82125,0.9009,0.52272,1.49746,0.71599,1.31234,0.0084853,0.0084853,0.0084853
155,14601.4,1.24154,0.64679,1.14509,0.93371,0.82112,0.90084,0.52284,1.49735,0.71547,1.31255,0.0084754,0.0084754,0.0084754
156,14695.6,1.23993,0.64661,1.14337,0.933,0.82089,0.90056,0.52253,1.49775,0.71591,1.31263,0.0084655,0.0084655,0.0084655
157,14789.5,1.23602,0.6481,1.14206,0.9313,0.82197,0.90069,0.52237,1.49814,0.71584,1.31291,0.0084556,0.0084556,0.0084556
158,14883.3,1.23364,0.64743,1.1402,0.93201,0.82173,0.90079,0.52238,1.49794,0.71576,1.31281,0.0084457,0.0084457,0.0084457
159,14977.2,1.23683,0.64453,1.13981,0.93126,0.82246,0.90089,0.52248,1.49793,0.71565,1.31251,0.0084358,0.0084358,0.0084358
160,15071.1,1.23882,0.64888,1.14438,0.92986,0.82305,0.90105,0.52273,1.4983,0.71541,1.31279,0.0084259,0.0084259,0.0084259
161,15164.9,1.22952,0.64434,1.13915,0.92992,0.82269,0.90099,0.52285,1.49817,0.71491,1.31309,0.008416,0.008416,0.008416
162,15258.8,1.2283,0.64341,1.13701,0.93064,0.82209,0.90065,0.52273,1.49814,0.71488,1.31313,0.0084061,0.0084061,0.0084061
163,15352.6,1.23301,0.64164,1.13902,0.93072,0.82203,0.90067,0.52292,1.49872,0.71417,1.3138,0.0083962,0.0083962,0.0083962
164,15446.6,1.23202,0.64094,1.14139,0.93005,0.82161,0.90052,0.52284,1.49918,0.71348,1.31413,0.0083863,0.0083863,0.0083863
165,15540.4,1.23229,0.64224,1.14366,0.93138,0.82173,0.90064,0.52286,1.49929,0.71253,1.31475,0.0083764,0.0083764,0.0083764
166,15636.7,1.23693,0.64766,1.1417,0.93143,0.82257,0.90126,0.5231,1.49925,0.71188,1.31486,0.0083665,0.0083665,0.0083665
167,15730.4,1.23056,0.64151,1.13923,0.93224,0.82194,0.90168,0.52298,1.49945,0.71147,1.31489,0.0083566,0.0083566,0.0083566
168,15824.2,1.2316,0.64337,1.14046,0.92992,0.82414,0.90171,0.52282,1.49969,0.71097,1.31524,0.0083467,0.0083467,0.0083467
169,15918.1,1.23431,0.63944,1.13207,0.93159,0.82343,0.90199,0.52294,1.49961,0.71093,1.31472,0.0083368,0.0083368,0.0083368
170,16011.8,1.23059,0.64151,1.13268,0.93351,0.82361,0.90203,0.52297,1.49966,0.71056,1.31444,0.0083269,0.0083269,0.0083269
171,16105.8,1.21936,0.63403,1.12411,0.93428,0.82269,0.90201,0.52306,1.49995,0.71029,1.31392,0.008317,0.008317,0.008317
172,16199.6,1.22355,0.63697,1.12649,0.93547,0.82247,0.90194,0.52293,1.50003,0.71036,1.31342,0.0083071,0.0083071,0.0083071
173,16296.6,1.22233,0.63552,1.13342,0.93534,0.82221,0.90244,0.52276,1.50039,0.71021,1.31351,0.0082972,0.0082972,0.0082972
174,16390.3,1.2184,0.63946,1.13133,0.93451,0.82354,0.90223,0.52278,1.50051,0.70964,1.31354,0.0082873,0.0082873,0.0082873
175,16484.3,1.21957,0.63619,1.13029,0.93329,0.82426,0.90238,0.52301,1.50067,0.70898,1.31312,0.0082774,0.0082774,0.0082774
176,16578.1,1.2144,0.63308,1.12823,0.93434,0.82245,0.90212,0.52294,1.50101,0.7089,1.31305,0.0082675,0.0082675,0.0082675
177,16671.9,1.22268,0.63953,1.13411,0.93519,0.82206,0.90227,0.523,1.50093,0.70866,1.31309,0.0082576,0.0082576,0.0082576
178,16765.7,1.22061,0.63504,1.12812,0.93423,0.82292,0.90192,0.52293,1.50128,0.70825,1.3129,0.0082477,0.0082477,0.0082477
179,16859.6,1.22103,0.63769,1.13736,0.93481,0.82212,0.9018,0.52276,1.50146,0.70878,1.31315,0.0082378,0.0082378,0.0082378
180,16953.3,1.22284,0.63468,1.13164,0.93461,0.82125,0.90163,0.52266,1.50165,0.70917,1.31301,0.0082279,0.0082279,0.0082279
181,17047,1.22119,0.64046,1.13258,0.93357,0.82125,0.90164,0.52276,1.50185,0.70975,1.31323,0.008218,0.008218,0.008218
182,17140.8,1.22011,0.63737,1.13277,0.93507,0.8198,0.90173,0.52261,1.50199,0.70984,1.31371,0.0082081,0.0082081,0.0082081
183,17234.7,1.21491,0.63355,1.12623,0.93469,0.81992,0.90174,0.52304,1.50169,0.70953,1.31327,0.0081982,0.0081982,0.0081982
184,17328.5,1.21458,0.63321,1.12057,0.9339,0.82016,0.90178,0.52292,1.50188,0.70979,1.31287,0.0081883,0.0081883,0.0081883
