epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,8179.43,1.29954,0.68339,1.22263,0.89223,0.7986,0.88692,0.5133,1.49623,0.81029,1.45646,0.0090892,0.0090892,0.0090892
94,8266.77,1.29649,0.68395,1.21857,0.89667,0.82781,0.89455,0.51121,1.51582,0.77665,1.47044,0.0090793,0.0090793,0.0090793
95,8354.09,1.29545,0.6839,1.2179,0.86523,0.80655,0.88161,0.50452,1.51315,0.84825,1.46428,0.0090694,0.0090694,0.0090694
96,8441.36,1.29012,0.67757,1.2137,0.88695,0.82113,0.89029,0.5134,1.4957,0.79223,1.43871,0.0090595,0.0090595,0.0090595
97,8528.83,1.29269,0.67703,1.21565,0.8571,0.8229,0.87864,0.50332,1.50622,0.83635,1.44576,0.0090496,0.0090496,0.0090496
98,8616.09,1.29162,0.67805,1.22005,0.88783,0.81221,0.88339,0.50977,1.50109,0.79526,1.45483,0.0090397,0.0090397,0.0090397
99,8705.39,1.29214,0.68563,1.216,0.8727,0.81691,0.87658,0.50477,1.50201,0.83122,1.45358,0.0090298,0.0090298,0.0090298
100,8792.7,1.28515,0.67671,1.21405,0.8944,0.81204,0.88433,0.50742,1.50809,0.80739,1.46013,0.0090199,0.0090199,0.0090199
101,8880.17,1.28659,0.67017,1.21107,0.8548,0.8204,0.87679,0.50662,1.4985,0.82869,1.45509,0.00901,0.00901,0.00901
102,8967.67,1.28668,0.67237,1.21551,0.84602,0.83377,0.87722,0.50478,1.50954,0.81875,1.46044,0.0090001,0.0090001,0.0090001
103,9055.02,1.28352,0.67244,1.21168,0.85494,0.83847,0.88003,0.50481,1.5121,0.80805,1.45867,0.0089902,0.0089902,0.0089902
104,9142.34,1.28501,0.66595,1.20883,0.86402,0.83546,0.88414,0.50966,1.505,0.79491,1.45257,0.0089803,0.0089803,0.0089803
105,9229.75,1.2832,0.67236,1.20883,0.87064,0.82365,0.88604,0.51075,1.50693,0.79192,1.45251,0.0089704,0.0089704,0.0089704
106,9317.24,1.28288,0.67793,1.2138,0.87583,0.82667,0.88749,0.51053,1.51105,0.80592,1.45675,0.0089605,0.0089605,0.0089605
107,9404.75,1.27935,0.6729,1.21196,0.89989,0.82612,0.89399,0.51453,1.50938,0.77866,1.45463,0.0089506,0.0089506,0.0089506
108,9492.87,1.27993,0.6684,1.20829,0.90341,0.82583,0.89612,0.51508,1.50837,0.77184,1.45713,0.0089407,0.0089407,0.0089407
109,9580.68,1.28225,0.66759,1.20823,0.90093,0.82667,0.89565,0.51832,1.4974,0.75982,1.44506,0.0089308,0.0089308,0.0089308
110,9668.02,1.27694,0.66649,1.20903,0.90492,0.83117,0.89725,0.52313,1.48888,0.74524,1.44248,0.0089209,0.0089209,0.0089209
111,9755.18,1.2737,0.66448,1.21127,0.90667,0.8285,0.89514,0.51832,1.49786,0.74881,1.45456,0.008911,0.008911,0.008911
112,9843,1.27641,0.66703,1.21008,0.90272,0.83159,0.89606,0.51409,1.51216,0.75499,1.46853,0.0089011,0.0089011,0.0089011
113,9930.9,1.28084,0.66554,1.21222,0.91141,0.83197,0.89878,0.51449,1.51065,0.75095,1.465,0.0088912,0.0088912,0.0088912
114,10018,1.27384,0.66403,1.20833,0.91592,0.83233,0.8999,0.51693,1.50553,0.75018,1.45849,0.0088813,0.0088813,0.0088813
